Document date,TotalCollection,lag_1,lag_2,lag_3,lag_7,rolling_mean_3,rolling_std_3,rolling_max_3,rolling_min_3,rolling_median_3,rolling_mean_7,rolling_std_7,ewm_3,ewm_7,diff_1,diff_7,Date,dayofweek,month,day,is_weekend,is_monday,is_friday,is_holiday,is_before_holiday,is_after_holiday
2024-04-29,2.3837009337200007E9,1.3863733899999999E7,2.1760003694000003E8,1.33439966382E9,2.1164192489100015E9,8.717215681866678E8,1.3133690728972726E9,2.3837009337200007E9,1.3863733899999999E7,2.1760003694000003E8,1.0970449437185714E9,7.91928817732065E8,1.3879666008199189E9,1.1710306627467778E9,2.3698371998200006E9,2.6728168480999923E8,2024-04-29T00:00:00.000Z,0,4,29,0,1,0,0,0,0
2024-04-30,3.0433630892399955E9,2.3837009337200007E9,1.3863733899999999E7,2.1760003694000003E8,1.1382183006800003E9,1.8136425856199996E9,1.5931702596333642E9,3.0433630892399955E9,1.3863733899999999E7,2.3837009337200007E9,1.369208484941428E9,1.0825013964727533E9,2.2156648450299573E9,1.6391137693700824E9,6.596621555199947E8,1.9051447885599952E9,2024-04-30T00:00:00.000Z,1,4,30,0,0,0,0,0,0
2024-05-01,4.4622128849000007E8,3.0433630892399955E9,2.3837009337200007E9,1.3863733899999999E7,1.1868935653899999E9,1.9577617704833333E9,1.3499461142522688E9,3.0433630892399955E9,4.4622128849000007E8,2.3837009337200007E9,1.2633981596699996E9,1.1380649879346864E9,1.3309430667599788E9,1.3408906491500616E9,-2.597141800749995E9,-7.406722768999999E8,2024-05-01T00:00:00.000Z,2,5,1,0,0,0,0,0,0
2024-05-02,2.479133655130002E9,4.4622128849000007E8,3.0433630892399955E9,2.3837009337200007E9,1.4046383715800002E9,1.9895726776200001E9,1.366030324087334E9,3.0433630892399955E9,4.4622128849000007E8,2.479133655130002E9,1.4168974858914282E9,1.2291108707777777E9,1.9050383609449904E9,1.6254514006450467E9,2.032912366640002E9,1.0744952835500019E9,2024-05-02T00:00:00.000Z,3,5,2,0,0,0,0,0,0
2024-05-03,1.3944046790399992E9,2.479133655130002E9,4.4622128849000007E8,3.0433630892399955E9,1.33439966382E9,1.4399198742200015E9,1.0172201813539053E9,2.479133655130002E9,4.4622128849000007E8,1.3944046790399992E9,1.425469630922857E9,1.2286487740606947E9,1.6497215199924948E9,1.567689720243785E9,-1.0847289760900028E9,6.000501521999931E7,2024-05-03T00:00:00.000Z,4,5,3,0,0,1,0,0,0
2024-05-04,8.094813424200002E8,1.3944046790399992E9,2.479133655130002E9,4.4622128849000007E8,2.1760003694000003E8,1.5610065588633347E9,8.47202367268275E8,2.479133655130002E9,8.094813424200002E8,1.3944046790399992E9,1.5100241031342854E9,1.14948635370418E9,1.2296014312062476E9,1.3781376257878387E9,-5.84923336619999E8,5.918813054800001E8,2024-05-04T00:00:00.000Z,5,5,4,1,0,0,0,0,0
2024-05-05,4.2710272849999994E7,8.094813424200002E8,1.3944046790399992E9,2.479133655130002E9,1.3863733899999999E7,7.488654314366674E8,6.778828500777938E8,1.3944046790399992E9,4.2710272849999994E7,8.094813424200002E8,1.5141450372699997E9,1.1432634878205752E9,6.361558520281237E8,1.0442807875533789E9,-7.667710695700002E8,2.8846538949999996E7,2024-05-05T00:00:00.000Z,6,5,5,1,0,0,0,0,0
2024-05-06,2.0269094699000006E9,4.2710272849999994E7,8.094813424200002E8,1.3944046790399992E9,2.3837009337200007E9,9.597003617233347E8,1.0005927886577098E9,2.0269094699000006E9,4.2710272849999994E7,8.094813424200002E8,1.4631748281528568E9,1.105359864953437E9,1.3315326609640622E9,1.2899379581400342E9,1.9841991970500007E9,-3.567914638200002E8,2024-05-06T00:00:00.000Z,0,5,6,0,1,0,0,0,0
2024-05-07,1.2278762679599998E9,2.0269094699000006E9,4.2710272849999994E7,8.094813424200002E8,3.0433630892399955E9,1.0991653369033344E9,9.983418709157581E8,2.0269094699000006E9,4.2710272849999994E7,1.2278762679599998E9,1.2038195679700003E9,8.58141111294144E8,1.279704464462031E9,1.2744225355950255E9,-7.990332019400008E8,-1.8154868212799957E9,2024-05-07T00:00:00.000Z,1,5,7,0,0,0,0,0,0
2024-05-08,1.2836698887999997E9,1.2278762679599998E9,2.0269094699000006E9,4.2710272849999994E7,4.4622128849000007E8,1.5128185422200012E9,4.4608894121439016E8,2.0269094699000006E9,1.2278762679599998E9,1.2836698887999997E9,1.3234550823000004E9,7.90639965260365E8,1.2816871766310153E9,1.276734373896269E9,5.5793620839999914E7,8.374486003099997E8,2024-05-08T00:00:00.000Z,2,5,8,0,0,0,0,0,0
2024-05-09,1.44266513358E9,1.2836698887999997E9,1.2278762679599998E9,2.0269094699000006E9,2.479133655130002E9,1.3180704301133342E9,1.1145004320579351E8,1.44266513358E9,1.2278762679599998E9,1.2836698887999997E9,1.1753881506499999E9,6.158761627269359E8,1.3621761551055076E9,1.3182170638172019E9,1.589952447800002E8,-1.0364685215500021E9,2024-05-09T00:00:00.000Z,3,5,9,0,0,0,0,0,0
2024-07-28,4.9300543769999996E7,1.7679125848E8,1.7407776678599997E9,1.2888631265800002E9,7.584053597999999E7,6.556231567033342E8,9.419308389669968E8,1.7407776678599997E9,4.9300543769999996E7,1.7679125848E8,1.3001627346328568E9,9.118822579233606E8,4.660831514125705E8,8.902733969148583E8,-1.2749071471E8,-2.6539992209999993E7,2024-07-28T00:00:00.000Z,6,7,28,1,0,0,0,0,0
2024-07-29,2.636572670150001E9,4.9300543769999996E7,1.7679125848E8,1.7407776678599997E9,2.625773380559997E9,9.542214908000013E8,1.4583526969082532E9,2.636572670150001E9,4.9300543769999996E7,1.7679125848E8,1.3017054902885718E9,9.145041265061731E8,1.5513279107812858E9,1.326848215223644E9,2.587272126380001E9,1.0799289590003967E7,2024-07-29T00:00:00.000Z,0,7,29,0,1,0,0,0,0
2024-07-30,1.7193667360900013E9,2.636572670150001E9,4.9300543769999996E7,1.7679125848E8,1.7079797724800005E9,1.4684133166700017E9,1.3117650239370885E9,2.636572670150001E9,4.9300543769999996E7,1.7193667360900013E9,1.3033321993757148E9,9.15356978176454E8,1.6353473234356437E9,1.4249778454402332E9,-9.172059340599997E8,1.1386963610000849E7,2024-07-30T00:00:00.000Z,1,7,30,0,0,0,0,0,0
2024-07-31,2.39826646202E9,1.7193667360900013E9,2.636572670150001E9,4.9300543769999996E7,1.5116533927000005E9,2.2514019560866685E9,4.7591340461895263E8,2.636572670150001E9,1.7193667360900013E9,2.39826646202E9,1.4299912092785718E9,1.0058542117171941E9,2.0168068927278218E9,1.668299999585175E9,6.788997259299986E8,8.866130693199995E8,2024-07-31T00:00:00.000Z,2,7,31,0,0,0,0,0,0
2024-08-01,1.9483868265200002E9,2.39826646202E9,1.7193667360900013E9,2.636572670150001E9,1.2888631265800002E9,2.0220066748766682E9,3.4538546729850054E8,2.39826646202E9,1.7193667360900013E9,1.9483868265200002E9,1.524208880698572E9,1.0212030702697033E9,1.982596859623911E9,1.7383217063188815E9,-4.4987963549999976E8,6.5952369994E8,2024-08-01T00:00:00.000Z,3,8,1,0,0,0,0,0,0
2024-08-02,1.1911767133100004E9,1.9483868265200002E9,2.39826646202E9,1.7193667360900013E9,1.7407776678599997E9,1.8459433339500015E9,6.100306690959482E8,2.39826646202E9,1.1911767133100004E9,1.9483868265200002E9,1.4456944586200004E9,1.0229036324757283E9,1.5868867864669557E9,1.6015354580666611E9,-7.572101132099998E8,-5.496009545499992E8,2024-08-02T00:00:00.000Z,4,8,2,0,0,1,0,0,0
2024-08-03,1.98220801992E9,1.1911767133100004E9,1.9483868265200002E9,2.39826646202E9,1.7679125848E8,1.7072571865833347E9,4.4725860466990906E8,1.98220801992E9,1.1911767133100004E9,1.9483868265200002E9,1.7036111388257146E9,8.650698835573125E8,1.7845474031934779E9,1.696703598529996E9,7.910313066099997E8,1.80541676144E9,2024-08-03T00:00:00.000Z,5,8,3,1,0,0,0,0,0
2024-08-04,3.325811307E7,1.98220801992E9,1.1911767133100004E9,1.9483868265200002E9,4.9300543769999996E7,1.0688809487666677E9,9.80213561103696E8,1.98220801992E9,3.325811307E7,1.1911767133100004E9,1.701319363011429E9,8.70189092545424E8,9.089027581317389E8,1.2808422271649969E9,-1.9489499068500001E9,-1.6042430699999996E7,2024-08-04T00:00:00.000Z,6,8,4,1,0,0,0,0,0
2024-08-05,2.2306577030699997E9,3.325811307E7,1.98220801992E9,1.1911767133100004E9,2.636572670150001E9,1.4153746120200007E9,1.2033770497091472E9,2.2306577030699997E9,3.325811307E7,1.98220801992E9,1.643331510571429E9,8.088403770458742E8,1.5697802306008692E9,1.5182960961412475E9,2.1973995899999995E9,-4.0591496708000135E8,2024-08-05T00:00:00.000Z,0,8,5,0,1,0,0,0,0
2024-08-06,3.2833465578699994E9,2.2306577030699997E9,3.325811307E7,1.98220801992E9,1.7193667360900013E9,1.849087458003334E9,1.658302027284475E9,3.2833465578699994E9,3.325811307E7,2.2306577030699997E9,1.866757199397143E9,1.0214182349470145E9,2.4265633942354345E9,1.9595587115734353E9,1.0526888547999997E9,1.563979821779998E9,2024-08-06T00:00:00.000Z,1,8,6,0,0,0,0,0,0
2024-08-07,1.4340814337100003E9,3.2833465578699994E9,2.2306577030699997E9,3.325811307E7,2.39826646202E9,2.316028564883334E9,9.275836958968663E8,3.2833465578699994E9,1.4340814337100003E9,2.2306577030699997E9,1.7290164810671427E9,1.0026356888762611E9,1.9303224139727173E9,1.8281893921075766E9,-1.8492651241599991E9,-9.641850283099997E8,2024-08-07T00:00:00.000Z,2,8,7,0,0,0,0,0,0
2024-08-08,9.632560554300002E8,1.4340814337100003E9,3.2833465578699994E9,2.2306577030699997E9,1.9483868265200002E9,1.893561349003334E9,1.2263956658829775E9,3.2833465578699994E9,9.632560554300002E8,1.4340814337100003E9,1.5882835137685714E9,1.0353176044146619E9,1.4467892347013588E9,1.6119560579381826E9,-4.708253782800001E8,-9.8513077109E8,2024-08-08T00:00:00.000Z,3,8,8,0,0,0,0,0,0
2024-08-09,1.7657265335699995E9,9.632560554300002E8,1.4340814337100003E9,3.2833465578699994E9,1.1911767133100004E9,1.387688007570001E9,4.0324183756564736E8,1.7657265335699995E9,9.632560554300002E8,1.4340814337100003E9,1.67036205952E9,1.0212679417161307E9,1.6062578841356792E9,1.6503986768461368E9,8.024704781399993E8,5.74549820259999E8,2024-08-09T00:00:00.000Z,4,8,9,0,0,1,0,0,0
2024-08-10,1.6286814057999998E8,1.7657265335699995E9,9.632560554300002E8,1.4340814337100003E9,1.98220801992E9,9.63950243193334E8,8.014294219811963E8,1.7657265335699995E9,1.6286814057999998E8,9.632560554300002E8,1.4104563624714284E9,1.1518363936035469E9,8.845630123578396E8,1.2785160427796025E9,-1.6028583929899995E9,-1.8193398793400002E9,2024-08-10T00:00:00.000Z,5,8,10,1,0,0,0,0,0
2024-08-11,3.0358212630000003E7,1.6286814057999998E8,1.7657265335699995E9,9.632560554300002E8,3.325811307E7,6.529842955933341E8,9.659379826802157E8,1.7657265335699995E9,3.0358212630000003E7,1.6286814057999998E8,1.4100420909799998E9,1.1524146497299373E9,4.574606124939198E8,9.664765852422019E8,-1.3250992794999999E8,-2899900.4399999976,2024-08-11T00:00:00.000Z,6,8,11,1,0,0,0,0,0
2024-08-12,2.2812009956000013E9,3.0358212630000003E7,1.6286814057999998E8,1.7657265335699995E9,2.2306577030699997E9,8.248091162700013E8,1.2630113617403104E9,2.2812009956000013E9,3.0358212630000003E7,1.6286814057999998E8,1.4172625613414288E9,1.1585551387698557E9,1.3693308040469606E9,1.2951576878316517E9,2.250842782970001E9,5.054329253000164E7,2024-08-12T00:00:00.000Z,0,8,12,0,1,0,0,0,0
2024-08-13,1.6625817669800005E9,2.2812009956000013E9,3.0358212630000003E7,1.6286814057999998E8,3.2833465578699994E9,1.3247136584033349E9,1.162836812500757E9,2.2812009956000013E9,3.0358212630000003E7,1.6625817669800005E9,1.1857247340714288E9,8.422335117389688E8,1.5159562855134807E9,1.387013707618739E9,-6.186192286200008E8,-1.620764790889999E9,2024-08-13T00:00:00.000Z,1,8,13,0,0,0,0,0,0
2024-08-14,2.1931513453200006E9,1.6625817669800005E9,2.2812009956000013E9,3.0358212630000003E7,1.4340814337100003E9,2.045644702633335E9,3.34650705560475E8,2.2812009956000013E9,1.6625817669800005E9,2.1931513453200006E9,1.2941632928728576E9,9.243969754501979E8,1.8545538154167407E9,1.5885481170440543E9,5.3056957834000015E8,7.590699116100004E8,2024-08-14T00:00:00.000Z,2,8,14,0,0,0,0,0,0
2024-08-15,7.193701445E7,2.1931513453200006E9,1.6625817669800005E9,2.2812009956000013E9,9.632560554300002E8,1.3092233755833344E9,1.103872354011052E9,2.1931513453200006E9,7.193701445E7,1.6625817669800005E9,1.166832001304286E9,1.0326263668042858E9,9.632454149333704E8,1.2093953413955407E9,-2.1212143308700006E9,-8.913190409800001E8,2024-08-15T00:00:00.000Z,3,8,15,0,0,0,0,0,0
2024-08-16,1.5993007464800003E9,7.193701445E7,2.1931513453200006E9,1.6625817669800005E9,1.7657265335699995E9,1.2881297020833344E9,1.0943071431390984E9,2.1931513453200006E9,7.193701445E7,1.5993007464800003E9,1.1430568888628576E9,1.0183566044933528E9,1.2812730807066853E9,1.3068716926666555E9,1.5273637320300002E9,-1.664257870899992E8,2024-08-16T00:00:00.000Z,4,8,16,0,0,1,0,0,0
2024-08-17,7.340447478799999E8,1.5993007464800003E9,7.193701445E7,2.1931513453200006E9,1.6286814057999998E8,8.017608362700008E8,7.659302148043844E8,1.5993007464800003E9,7.193701445E7,7.340447478799999E8,1.2246535470485718E9,9.471198349305226E8,1.0076589142933426E9,1.1636649564699917E9,-8.652559986000004E8,5.711766073E8,2024-08-17T00:00:00.000Z,5,8,17,1,0,0,0,0,0
2024-08-18,6.884157733000001E7,7.340447478799999E8,1.5993007464800003E9,7.193701445E7,3.0358212630000003E7,8.007290238966676E8,7.67405636941594E8,1.5993007464800003E9,6.884157733000001E7,7.340447478799999E8,1.2301511705771432E9,9.391098876766629E8,5.382502458116713E8,8.899591116849937E8,-6.652031705499998E8,3.848336470000001E7,2024-08-18T00:00:00.000Z,6,8,18,1,0,0,0,0,0
2024-08-19,1.4390563193600004E9,6.884157733000001E7,7.340447478799999E8,1.5993007464800003E9,2.2812009956000013E9,7.473142148566675E8,6.852037426083391E8,1.4390563193600004E9,6.884157733000001E7,7.340447478799999E8,1.109844788257143E9,8.295766524671247E8,9.886532825858358E8,1.0272334136037455E9,1.3702147420300004E9,-8.42144676240001E8,2024-08-19T00:00:00.000Z,0,8,19,0,1,0,0,0,0
2024-08-20,1.917772508439999E9,1.4390563193600004E9,6.884157733000001E7,7.340447478799999E8,1.6625817669800005E9,1.141890135043334E9,9.59618258908105E8,1.917772508439999E9,6.884157733000001E7,1.4390563193600004E9,1.1463006084657142E9,8.628547946124349E8,1.4532128955129175E9,1.249868187312809E9,4.7871618907999873E8,2.551907414599986E8,2024-08-20T00:00:00.000Z,1,8,20,0,0,0,0,0,0
2024-08-21,1.7168509064299989E9,1.917772508439999E9,1.4390563193600004E9,6.884157733000001E7,2.1931513453200006E9,1.6912265780766668E9,2.403845920072515E8,1.917772508439999E9,1.4390563193600004E9,1.7168509064299989E9,1.0782576886242855E9,7.814871169960662E8,1.5850319009714582E9,1.3666138670921063E9,-2.0092160201000023E8,-4.763004388900018E8,2024-08-21T00:00:00.000Z,2,8,21,0,0,0,0,0,0
2024-08-22,1.2729237967199993E9,1.7168509064299989E9,1.917772508439999E9,1.4390563193600004E9,7.193701445E7,1.6358490705299997E9,3.2996732916474897E8,1.917772508439999E9,1.2729237967199993E9,1.7168509064299989E9,1.249827228948571E9,6.433627188952702E8,1.4289778488457289E9,1.3431913494990797E9,-4.4392710970999956E8,1.2009867822699993E9,2024-08-22T00:00:00.000Z,3,8,22,0,0,0,0,0,0
2024-08-23,1.6989802675700004E9,1.2729237967199993E9,1.7168509064299989E9,1.917772508439999E9,1.5993007464800003E9,1.5629183235733337E9,2.5130153031166956E8,1.7168509064299989E9,1.2729237967199993E9,1.6989802675700004E9,1.2640671605328567E9,6.534116634343525E8,1.5639790582078648E9,1.43213857901681E9,4.260564708500011E8,9.967952109000015E7,2024-08-23T00:00:00.000Z,4,8,23,0,0,1,0,0,0
2024-08-24,2.2195484994000003E8,1.6989802675700004E9,1.2729237967199993E9,1.7168509064299989E9,7.340447478799999E8,1.0646196380766673E9,7.602262741857551E8,1.6989802675700004E9,2.2195484994000003E8,1.2729237967199993E9,1.1909114608271425E9,7.449041131415371E8,8.929669540739324E8,1.1295926467476075E9,-1.4770254176300004E9,-5.120898979399998E8,2024-08-24T00:00:00.000Z,5,8,24,1,0,0,0,0,0
2024-08-25,5.6338209400000006E7,2.2195484994000003E8,1.6989802675700004E9,1.2729237967199993E9,6.884157733000001E7,6.590911089700009E8,9.043695674536533E8,1.6989802675700004E9,5.6338209400000006E7,2.2195484994000003E8,1.1891252654085712E9,7.480514835886668E8,4.746525817369662E8,8.612790374107057E8,-1.6561664054000002E8,-1.2503367930000007E7,2024-08-25T00:00:00.000Z,6,8,25,1,0,0,0,0,0
2024-08-26,1.7559217618399997E9,5.6338209400000006E7,2.2195484994000003E8,1.6989802675700004E9,1.4390563193600004E9,6.780716070600007E8,9.371114848433977E8,1.7559217618399997E9,5.6338209400000006E7,2.2195484994000003E8,1.234391757191428E9,7.748048660022527E8,1.115287171788483E9,1.0849397185180292E9,1.6995835524399996E9,3.168654424799993E8,2024-08-26T00:00:00.000Z,0,8,26,0,1,0,0,0,0
2024-08-27,1.7845298563200004E9,1.7559217618399997E9,5.6338209400000006E7,2.2195484994000003E8,1.917772508439999E9,1.1989299425200007E9,9.896168486909838E8,1.7845298563200004E9,5.6338209400000006E7,1.7559217618399997E9,1.215357092602857E9,7.566419155307606E8,1.4499085140542417E9,1.259837252968522E9,2.8608094480000734E7,-1.332426521199987E8,2024-08-27T00:00:00.000Z,1,8,27,0,0,0,0,0,0
2024-08-28,2.438148993490001E9,1.7845298563200004E9,1.7559217618399997E9,5.6338209400000006E7,1.7168509064299989E9,1.9928668705500011E9,3.858908298015294E8,2.438148993490001E9,1.7559217618399997E9,1.7845298563200004E9,1.3183996764685714E9,8.760176462233893E8,1.9440287537721214E9,1.5544151880988917E9,6.536191371700008E8,7.212980870600023E8,2024-08-28T00:00:00.000Z,2,8,28,0,0,0,0,0,0
2024-08-29,2.54193731469E9,2.438148993490001E9,1.7845298563200004E9,1.7559217618399997E9,1.2729237967199993E9,2.2548720548333344E9,4.106206785844426E8,2.54193731469E9,1.7845298563200004E9,2.438148993490001E9,1.4996873218928573E9,9.890535309737461E8,2.242983034231061E9,1.8012957197466688E9,1.0378832119999886E8,1.2690135179700007E9,2024-08-29T00:00:00.000Z,3,8,29,0,0,0,0,0,0
2024-08-30,2.3472565217700005E9,2.54193731469E9,2.438148993490001E9,1.7845298563200004E9,1.6989802675700004E9,2.4424476099833345E9,9.741155660808186E7,2.54193731469E9,2.3472565217700005E9,2.438148993490001E9,1.5922982153500004E9,1.0398701641763594E9,2.2951197780005307E9,1.9377859202525017E9,-1.946807929199996E8,6.482762542E8,2024-08-30T00:00:00.000Z,4,8,30,0,0,1,0,0,0
2024-08-31,1.3459241266499999E9,2.3472565217700005E9,2.54193731469E9,2.438148993490001E9,2.2195484994000003E8,2.0783726543700008E9,6.417443315701278E8,2.54193731469E9,1.3459241266499999E9,2.3472565217700005E9,1.7528652548800004E9,8.650979311847274E8,1.8205219523252654E9,1.7898204718518763E9,-1.0013323951200006E9,1.1239692767099998E9,2024-08-31T00:00:00.000Z,5,8,31,1,0,0,0,0,0
2024-09-01,1.4107529545999998E8,1.3459241266499999E9,2.3472565217700005E9,2.54193731469E9,5.6338209400000006E7,1.2780853146266675E9,1.1046540087933567E9,2.3472565217700005E9,1.4107529545999998E8,1.3459241266499999E9,1.7649705528885715E9,8.375563337077161E8,9.807986238926327E8,1.3776341777539072E9,-1.2048488311899998E9,8.473708605999997E7,2024-09-01T00:00:00.000Z,6,9,1,1,0,0,0,1,0
2024-09-02,1.8667436249199996E9,1.4107529545999998E8,1.3459241266499999E9,2.3472565217700005E9,1.7559217618399997E9,1.1179143490100005E9,8.851407457856095E8,1.8667436249199996E9,1.4107529545999998E8,1.3459241266499999E9,1.780802247614286E9,8.384037464600537E8,1.4237711244063163E9,1.4999115395454302E9,1.7256683294599996E9,1.1082186307999992E8,2024-09-02T00:00:00.000Z,0,9,2,0,1,0,1,0,0
2024-09-03,2.21754040397E9,1.8667436249199996E9,1.4107529545999998E8,1.3459241266499999E9,1.7845298563200004E9,1.4084531081166675E9,1.1115077530358331E9,2.21754040397E9,1.4107529545999998E8,1.8667436249199996E9,1.8426608972785716E9,8.545433407042453E8,1.820655764188158E9,1.6793187556515727E9,3.507967790500002E8,4.330105476499994E8,2024-09-03T00:00:00.000Z,1,9,3,0,0,0,0,0,1
2024-09-04,1.1684069989499998E9,2.21754040397E9,1.8667436249199996E9,1.4107529545999998E8,2.438148993490001E9,1.7508970092800007E9,5.340744837086407E8,2.21754040397E9,1.1684069989499998E9,1.8667436249199996E9,1.6612691837728572E9,8.41740013051715E8,1.494531381569079E9,1.5515908164761794E9,-1.04913340502E9,-1.2697419945400014E9,2024-09-04T00:00:00.000Z,2,9,4,0,0,0,0,0,0
2024-09-05,9.544030380399996E8,1.1684069989499998E9,2.21754040397E9,1.8667436249199996E9,2.54193731469E9,1.4467834803200006E9,6.760170858322347E8,2.21754040397E9,9.544030380399996E8,1.1684069989499998E9,1.434478572822857E9,7.762305306306028E8,1.2244672098045392E9,1.4022938718671346E9,-2.140039609100002E8,-1.5875342766500006E9,2024-09-05T00:00:00.000Z,3,9,5,0,0,0,0,0,0
2024-09-06,1.7166106922400007E9,9.544030380399996E8,1.1684069989499998E9,2.21754040397E9,2.3472565217700005E9,1.2798069097433343E9,3.931254025420456E8,1.7166106922400007E9,9.544030380399996E8,1.1684069989499998E9,1.3443863114614284E9,6.837179803496641E8,1.47053895102227E9,1.480873076960351E9,7.622076542000011E8,-6.306458295299997E8,2024-09-06T00:00:00.000Z,4,9,6,0,0,1,0,0,0
2024-09-07,6.239694000600002E8,1.7166106922400007E9,9.544030380399996E8,1.1684069989499998E9,1.3459241266499999E9,1.0983277101133344E9,5.603587973502018E8,1.7166106922400007E9,6.239694000600002E8,9.544030380399996E8,1.2412499219485714E9,7.359076048646686E8,1.0472541755411351E9,1.2666471577352633E9,-1.0926412921800005E9,-7.219547265899997E8,2024-09-07T00:00:00.000Z,5,9,7,1,0,0,0,0,0
2024-09-08,2.392411677E7,6.239694000600002E8,1.7166106922400007E9,9.544030380399996E8,1.4107529545999998E8,7.881680696900014E8,8.582061891091753E8,1.7166106922400007E9,2.392411677E7,6.239694000600002E8,1.2245140392785714E9,7.658217042485694E8,5.355891461555675E8,9.559663974939475E8,-6.000452832900002E8,-1.1715117868999998E8,2024-09-08T00:00:00.000Z,6,9,8,1,0,0,0,0,0
